model,track,stem,SDR,SI-SDR,PQ,CE,CU,inference_time_sec
BS_RoFormer,track_029,other,-2.7768,-5.3035,7.284066677093506,5.174803256988525,7.17807149887085,1.1805609770235606
BS_RoFormer,track_030,vocals,10.8975,10.2239,6.006985187530518,3.768524646759033,5.3261871337890625,3.615230709023308
BS_RoFormer,track_030,drums,5.3280,5.0644,7.744939804077148,6.043900966644287,7.603735446929932,3.615230709023308
BS_RoFormer,track_030,bass,4.7919,3.1608,6.768049240112305,3.4821524620056152,6.205901622772217,3.615230709023308
BS_RoFormer,track_030,other,1.7160,-1.4114,6.922361850738525,3.6556525230407715,6.4252495765686035,3.615230709023308
BS_RoFormer,track_031,vocals,7.9691,7.8935,7.305197715759277,5.836493968963623,6.7624592781066895,3.4495625449926592
BS_RoFormer,track_031,drums,9.9927,9.6758,7.186740398406982,5.207185745239258,7.345277786254883,3.4495625449926592
BS_RoFormer,track_031,bass,8.8030,8.3572,6.184675216674805,4.799694061279297,6.228306293487549,3.4495625449926592
BS_RoFormer,track_031,other,6.6968,5.4978,5.353400707244873,5.533884048461914,5.671496391296387,3.4495625449926592
BS_RoFormer,track_032,vocals,16.6126,18.1398,7.420865535736084,5.2572712898254395,6.3366241455078125,5.158063479990233
BS_RoFormer,track_032,drums,6.7473,5.8365,7.392728805541992,4.682306289672852,7.220702648162842,5.158063479990233
BS_RoFormer,track_032,bass,12.9868,12.9875,6.93500280380249,4.078531265258789,6.785333633422852,5.158063479990233
BS_RoFormer,track_032,other,10.6505,9.6503,7.953408241271973,7.21549654006958,7.835216045379639,5.158063479990233
BS_RoFormer,track_033,vocals,10.9217,11.1127,7.258638858795166,5.529409408569336,6.3665056228637695,4.700796479999553
BS_RoFormer,track_033,drums,8.5441,8.3075,7.50090217590332,6.272283554077148,7.890843868255615,4.700796479999553
BS_RoFormer,track_033,bass,5.8376,4.7265,6.527781009674072,5.409106731414795,6.59630823135376,4.700796479999553
BS_RoFormer,track_033,other,10.1512,9.6971,7.874218940734863,7.472668170928955,7.784800052642822,4.700796479999553
BS_RoFormer,track_034,vocals,11.7269,12.0819,7.185776233673096,5.140176296234131,6.254203796386719,4.0743294099811465
BS_RoFormer,track_034,drums,10.3526,10.5113,7.166281223297119,6.120391845703125,7.915444374084473,4.0743294099811465
BS_RoFormer,track_034,bass,12.4029,12.4536,6.399601936340332,5.537442684173584,6.685059070587158,4.0743294099811465
BS_RoFormer,track_034,other,9.2252,8.6141,6.130185127258301,6.7453131675720215,6.553140640258789,4.0743294099811465
BS_RoFormer,track_035,vocals,15.2659,15.8054,7.101338863372803,5.156176567077637,5.9082465171813965,3.9948799010016955
BS_RoFormer,track_035,drums,18.1712,18.9643,8.11398983001709,7.188003063201904,8.117829322814941,3.9948799010016955
BS_RoFormer,track_035,bass,13.6443,13.6158,7.003867149353027,3.483757495880127,6.616969585418701,3.9948799010016955
BS_RoFormer,track_035,other,5.9130,4.7470,7.075790882110596,3.365406036376953,6.442044734954834,3.9948799010016955
BS_RoFormer,track_036,vocals,13.7275,13.8707,7.341485500335693,6.328724384307861,6.776273250579834,2.9074327900307253
BS_RoFormer,track_036,drums,7.5964,7.0986,7.176936626434326,5.815245628356934,7.663172721862793,2.9074327900307253
BS_RoFormer,track_036,bass,2.2901,1.3570,6.027606964111328,4.5737833976745605,6.249385833740234,2.9074327900307253
BS_RoFormer,track_036,other,6.3265,3.4738,7.042962551116943,6.74194860458374,7.098109722137451,2.9074327900307253
BS_RoFormer,track_037,vocals,-0.0669,-10.8591,6.580251216888428,3.775466203689575,6.177167892456055,6.430819128989242
BS_RoFormer,track_037,drums,14.8532,15.2077,7.9492106437683105,5.8356218338012695,8.05268669128418,6.430819128989242
BS_RoFormer,track_037,bass,14.3626,14.3708,7.089221954345703,4.60103702545166,6.815497875213623,6.430819128989242
BS_RoFormer,track_037,other,4.1016,2.3271,6.7168426513671875,5.743308067321777,6.609774589538574,6.430819128989242
BS_RoFormer,track_038,vocals,9.7794,9.9562,7.881315231323242,7.525776386260986,7.349392890930176,4.072604740038514
BS_RoFormer,track_038,drums,14.0798,14.1024,7.643139362335205,6.798356533050537,7.80448055267334,4.072604740038514
BS_RoFormer,track_038,bass,8.4090,8.4022,7.053347587585449,4.366245746612549,6.797158718109131,4.072604740038514
BS_RoFormer,track_038,other,5.9612,4.2890,7.541845798492432,6.7676591873168945,7.375339508056641,4.072604740038514
BS_RoFormer,track_039,vocals,10.7785,10.6121,7.539493083953857,7.030835151672363,6.995534420013428,5.070097041025292
BS_RoFormer,track_039,drums,11.7569,11.7643,7.9000396728515625,6.833758354187012,7.848738670349121,5.070097041025292
BS_RoFormer,track_039,bass,17.5964,17.6938,6.938231468200684,3.3812344074249268,6.471217155456543,5.070097041025292
BS_RoFormer,track_039,other,9.7589,9.3697,7.520621299743652,7.118366241455078,7.704722881317139,5.070097041025292
BS_RoFormer,track_040,vocals,12.7063,12.9110,7.094727039337158,4.612328052520752,6.28428316116333,5.443840674008243
BS_RoFormer,track_040,drums,11.5065,11.4262,7.263770580291748,5.200308322906494,7.414663314819336,5.443840674008243
BS_RoFormer,track_040,bass,4.7001,3.5711,5.758042812347412,3.5680863857269287,5.8911213874816895,5.443840674008243
BS_RoFormer,track_040,other,9.5913,8.4884,7.167710304260254,6.909402847290039,7.295365333557129,5.443840674008243
